,cc,level,category,test,data
1609,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:41d0:304:200::6085'}
1610,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '87.98.180.44'}
1611,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '103.25.58.26'}
1612,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2406:d501::47e3:2a7c'}
1613,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '188.165.33.42'}
1614,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:41d0:401:3000::86a'}
1615,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '80.248.64.20'}
1616,TG,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '198.73.186.1', 'parent': '198.41.0.4'}"
1617,TG,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'tg'}
1618,TG,WARNING,Nameserver,N10_NO_RESPONSE_EDNS1_QUERY,{'ns_ip_list': '80.248.64.20'}
1619,TG,WARNING,Nameserver,N11_NO_RESPONSE,{'ns_ip_list': '80.248.64.20'}
1620,TG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns1.nic.tg/41.207.188.36', 'query_name': 'version.bind', 'string': 'Not supported'}"
1621,TG,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'tld.cafe.tg/80.248.64.20', 'query_name': 'version.bind'}"
1622,TG,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ns5.admin.net/188.165.33.42;tld.cafe.tg/80.248.64.20', 'query_name': 'version.server'}"
1623,TG,WARNING,Zone,Z09_NO_RESPONSE_MX_QUERY,{'ns_ip_list': '80.248.64.20'}
1624,TG,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1625,TN,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-tn.afrinic.net/2001:43f8:120::25'}
1626,TN,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns2.nic.fr/192.93.0.4'}
1627,TN,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns2.nic.fr/2001:660:3005:1::1:2'}
1628,TN,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'rip.psg.com/2001:418:1::39'}
1629,TN,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-tn.afrinic.net/2001:43f8:120::25'}
1630,TN,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns2.nic.fr/192.93.0.4'}
1631,TN,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns2.nic.fr/2001:660:3005:1::1:2'}
1632,TN,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'rip.psg.com/2001:418:1::39'}
1633,TN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.25'}
1634,TN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '192.93.0.4'}
1635,TN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '147.28.0.39'}
1636,TN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::25'}
1637,TN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:418:1::39'}
1638,TN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:660:3005:1::1:2'}
1639,TN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.25'}
1640,TN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::25'}
1641,TN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '192.93.0.4'}
1642,TN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:660:3005:1::1:2'}
1643,TN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '147.28.0.39'}
1644,TN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:418:1::39'}
1645,TN,WARNING,Consistency,MULTIPLE_SOA_SERIALS,{'count': 2}
1646,TN,NOTICE,Consistency,SOA_SERIAL_VARIATION,"{'max_variation': 0, 'serial_max': 2024144977, 'serial_min': 2024144975}"
1647,TN,ERROR,Consistency,IN_BAILIWICK_ADDR_MISMATCH,"{'parent_addresses': 'ns1.ati.tn./2c0f:fab0:ffff:4:41:228:62:63;ns1.ati.tn./41.228.62.63;ns2.ati.tn./2c0f:fab0:ffff:5:41:228:63:62;ns2.ati.tn./41.228.63.62;pch.ati.tn./2001:500:14:6094:ad::1;pch.ati.tn./204.61.216.94', 'zone_addresses': ''}"
1648,TN,ERROR,DNSSEC,DS03_NO_RESPONSE_NSEC_QUERY,{'ns_list': 'ns-tn.afrinic.net/196.216.168.25'}
1649,TN,ERROR,DNSSEC,DS10_NON_EXISTENT_RESPONSE_ERROR,{'ns_ip_list': '196.216.168.25'}
1650,TN,ERROR,Nameserver,CAN_NOT_BE_RESOLVED,{'nsname_list': 'ns2.ati.tn;ns1.ati.tn;pch.ati.tn'}
1651,TN,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-tn.afrinic.net/196.216.168.25', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1652,TN,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-tn.afrinic.net/196.216.168.25', 'query_name': 'version.server', 'string': 'NSD 4'}"
1653,TN,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'rip.psg.com/147.28.0.39', 'query_name': 'version.bind', 'string': 'Knot DNS 3.2.6'}"
1654,TN,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'rip.psg.com/147.28.0.39', 'query_name': 'version.server', 'string': 'Knot DNS 3.2.6'}"
1655,TN,NOTICE,Syntax,RNAME_MAIL_DOMAIN_INVALID,{'domain': 'ati.tn'}
1656,TN,NOTICE,Syntax,RNAME_MAIL_DOMAIN_INVALID,{'domain': 'ati.tn'}
1657,TN,WARNING,Zone,Z01_MNAME_NOT_RESOLVE,{'nsname': 'ns1.ati.tn'}
1658,TN,WARNING,Zone,MNAME_HAS_NO_ADDRESS,{'mname': 'ns1.ati.tn'}
1659,TN,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1660,TZ,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'fork.sth.dnsnode.net/2a01:3f0:0:306::53'}
1661,TZ,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns.anycast.co.tz/2001:500:14:6015:ad::1'}
1662,TZ,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'rip.psg.com/2001:418:1::39'}
1663,TZ,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'tz-e.ns.nic.cz/2001:148f:fffd::11'}
1664,TZ,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'fork.sth.dnsnode.net/2a01:3f0:0:306::53'}
1665,TZ,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns.anycast.co.tz/2001:500:14:6015:ad::1'}
1666,TZ,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'rip.psg.com/2001:418:1::39'}
1667,TZ,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'tz-e.ns.nic.cz/2001:148f:fffd::11'}
1668,TZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '147.28.0.39'}
1669,TZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '77.72.229.254'}
1670,TZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.43.134.11'}
1671,TZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.15'}
1672,TZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:418:1::39'}
1673,TZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:148f:fffd::11'}
1674,TZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6015:ad::1'}
1675,TZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2a01:3f0:0:306::53'}
1676,TZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2a01:3f0:0:306::53'}
1677,TZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '77.72.229.254'}
1678,TZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6015:ad::1'}
1679,TZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.15'}
1680,TZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '147.28.0.39'}
1681,TZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:418:1::39'}
1682,TZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.43.134.11'}
1683,TZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:148f:fffd::11'}
1684,TZ,ERROR,Consistency,IN_BAILIWICK_ADDR_MISMATCH,"{'parent_addresses': 'ns.anycast.co.tz./2001:500:14:6015:ad::1;ns.anycast.co.tz./204.61.216.15;ns2.tznic.or.tz./196.216.162.67;ns2.tznic.or.tz./2001:43f8:e0:1::67', 'zone_addresses': 'ns.anycast.co.tz./2001:500:14:6015:ad::1;ns.anycast.co.tz./204.61.216.15'}"
1685,TZ,ERROR,Nameserver,CAN_NOT_BE_RESOLVED,{'nsname_list': 'ns2.tznic.or.tz'}
1686,TZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'rip.psg.com/147.28.0.39', 'query_name': 'version.bind', 'string': 'Knot DNS 3.2.6'}"
1687,TZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'rip.psg.com/147.28.0.39', 'query_name': 'version.server', 'string': 'Knot DNS 3.2.6'}"
1688,TZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns.anycast.co.tz/204.61.216.15', 'query_name': 'version.bind', 'string': 'host'}"
1689,TZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'fork.sth.dnsnode.net/77.72.229.254', 'query_name': 'version.bind', 'string': 'contact info@netnod.se'}"
1690,TZ,WARNING,Zone,Z01_MNAME_NOT_RESOLVE,{'nsname': 'ns2.tznic.or.tz'}
1691,TZ,WARNING,Zone,MNAME_HAS_NO_ADDRESS,{'mname': 'ns2.tznic.or.tz'}
1692,TZ,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1693,UG,WARNING,Address,NO_RESPONSE_PTR_QUERY,{'domain': '132.97.88.212.in-addr.arpa.'}
1694,UG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-ug.afrinic.net/2001:43f8:120::42'}
1695,UG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns.icann.org/2001:500:89::53'}
1696,UG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ug.cctld.authdns.ripe.net/2001:67c:e0::52'}
1697,UG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-ug.afrinic.net/2001:43f8:120::42'}
1698,UG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns.icann.org/2001:500:89::53'}
1699,UG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ug.cctld.authdns.ripe.net/2001:67c:e0::52'}
1700,UG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.42'}
1701,UG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '193.0.9.52'}
1702,UG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '212.88.97.132'}
1703,UG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.60'}
1704,UG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '199.4.138.53'}
1705,UG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:67c:e0::52'}
1706,UG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:89::53'}
1707,UG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::42'}
1708,UG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.60'}
1709,UG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.42'}
1710,UG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::42'}
1711,UG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '199.4.138.53'}
1712,UG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:89::53'}
1713,UG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '212.88.97.132'}
1714,UG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '193.0.9.52'}
1715,UG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:67c:e0::52'}
1716,UG,ERROR,Consistency,IN_BAILIWICK_ADDR_MISMATCH,"{'parent_addresses': 'anycast.eahd.or.ug./2001:500:14:6060:ad::1;anycast.eahd.or.ug./204.61.216.60;root.eahd.or.ug./212.88.97.132', 'zone_addresses': 'anycast.eahd.or.ug./204.61.216.60;root.eahd.or.ug./212.88.97.132'}"
1717,UG,ERROR,DNSSEC,DS03_ILLEGAL_ITERATION_VALUE,"{'int': '10', 'ns_list': 'anycast.eahd.or.ug/204.61.216.60;ns.icann.org/199.4.138.53;root.eahd.or.ug/212.88.97.132;ug.cctld.authdns.ripe.net/193.0.9.52'}"
1718,UG,WARNING,DNSSEC,DS03_ILLEGAL_SALT_LENGTH,"{'int': '8', 'ns_list': 'anycast.eahd.or.ug/204.61.216.60;ns.icann.org/199.4.138.53;root.eahd.or.ug/212.88.97.132;ug.cctld.authdns.ripe.net/193.0.9.52'}"
1719,UG,ERROR,DNSSEC,DS03_NO_RESPONSE_NSEC_QUERY,{'ns_list': 'ns-ug.afrinic.net/196.216.168.42'}
1720,UG,ERROR,DNSSEC,DS10_NON_EXISTENT_RESPONSE_ERROR,{'ns_ip_list': '196.216.168.42;212.88.97.132'}
1721,UG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'anycast.eahd.or.ug/204.61.216.60', 'query_name': 'version.bind', 'string': 'host'}"
1722,UG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ug.cctld.authdns.ripe.net/193.0.9.52', 'query_name': 'version.bind', 'string': 'NSD'}"
1723,UG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ug.cctld.authdns.ripe.net/193.0.9.52', 'query_name': 'version.server', 'string': 'NSD'}"
1724,UG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-ug.afrinic.net/196.216.168.42;ns.icann.org/199.4.138.53', 'query_name': 'version.server', 'string': 'NSD 4'}"
1725,UG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-ug.afrinic.net/196.216.168.42;ns.icann.org/199.4.138.53', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1726,UG,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'root.eahd.or.ug/212.88.97.132', 'query_name': 'version.server'}"
1727,UG,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'root.eahd.or.ug/212.88.97.132', 'query_name': 'version.bind'}"
1728,UG,NOTICE,Syntax,RNAME_MAIL_DOMAIN_INVALID,{'domain': 'i3c-co-ug.mail.protection.outlook.com.'}
1729,UG,WARNING,Zone,Z09_NO_RESPONSE_MX_QUERY,{'ns_ip_list': '212.88.97.132'}
1730,UG,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1731,ZA,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'nsza.is.co.za/196.4.160.27'}
1732,ZA,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'za-ns.anycast.pch.net/2001:500:14:6055:ad::1'}
1733,ZA,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'za1.dnsnode.net/2001:67c:1010:19::53'}
1734,ZA,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'za-ns.anycast.pch.net/2001:500:14:6055:ad::1'}
1735,ZA,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'za1.dnsnode.net/2001:67c:1010:19::53'}
1736,ZA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.55'}
1737,ZA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '194.146.106.78'}
1738,ZA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.4.160.27'}
1739,ZA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6055:ad::1'}
1740,ZA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:67c:1010:19::53'}
1741,ZA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.4.160.27'}
1742,ZA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6055:ad::1'}
1743,ZA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.55'}
1744,ZA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '194.146.106.78'}
1745,ZA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:67c:1010:19::53'}
1746,ZA,WARNING,DNSSEC,DNSKEY_SMALLER_THAN_REC,"{'algo_descr': 'RSA/SHA-256', 'algo_num': 8, 'keysize': 1024, 'keysizemax': 4096, 'keysizemin': 512, 'keysizerec': 2048, 'keytag': 58471}"
1747,ZA,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'za-ns.anycast.pch.net/204.61.216.55', 'query_name': 'version.bind', 'string': 'host'}"
1748,ZA,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'za1.dnsnode.net/194.146.106.78', 'query_name': 'version.bind', 'string': 'contact info@netnod.se'}"
1749,ZA,NOTICE,Syntax,RNAME_MAIL_DOMAIN_INVALID,{'domain': 'zadna-org-za.mail.protection.outlook.com.'}
1750,ZA,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1751,ZM,NOTICE,Address,NAMESERVER_IP_PTR_MISMATCH,"{'names': 'ns2.anycastdns.cz.', 'ns_ip': '185.28.194.194', 'nsname': 'gransy.nic.zm'}"
1752,ZM,NOTICE,Address,NAMESERVER_IP_PTR_MISMATCH,"{'names': 'ns1.anycastdns.cz.', 'ns_ip': '185.38.108.108', 'nsname': 'gransy.nic.zm'}"
1753,ZM,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-zm.afrinic.net/2001:43f8:120::44'}
1754,ZM,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'pch.nic.zm/2001:500:14:6073:ad::1'}
1755,ZM,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-zm.afrinic.net/2001:43f8:120::44'}
1756,ZM,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'pch.nic.zm/2001:500:14:6073:ad::1'}
1757,ZM,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.38.108.108'}
1758,ZM,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.28.194.194'}
1759,ZM,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.44'}
1760,ZM,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.73'}
1761,ZM,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::44'}
1762,ZM,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6073:ad::1'}
1763,ZM,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.28.194.194'}
1764,ZM,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.38.108.108'}
1765,ZM,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.44'}
1766,ZM,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::44'}
1767,ZM,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6073:ad::1'}
1768,ZM,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.73'}
1769,ZM,ERROR,DNSSEC,DS03_ILLEGAL_ITERATION_VALUE,"{'int': '10', 'ns_list': 'gransy.nic.zm/185.28.194.194;gransy.nic.zm/185.38.108.108;ns-zm.afrinic.net/196.216.168.44;pch.nic.zm/204.61.216.73'}"
1770,ZM,WARNING,DNSSEC,DS03_ILLEGAL_SALT_LENGTH,"{'int': '8', 'ns_list': 'gransy.nic.zm/185.28.194.194;gransy.nic.zm/185.38.108.108;ns-zm.afrinic.net/196.216.168.44;pch.nic.zm/204.61.216.73'}"
1771,ZM,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-zm.afrinic.net/196.216.168.44', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1772,ZM,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-zm.afrinic.net/196.216.168.44', 'query_name': 'version.server', 'string': 'NSD 4'}"
1773,ZM,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'pch.nic.zm/204.61.216.73', 'query_name': 'version.bind', 'string': 'host'}"
1774,ZM,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'gransy.nic.zm/185.28.194.194;gransy.nic.zm/185.38.108.108', 'query_name': 'version.bind', 'string': 'GLUX-DNS 0.9'}"
1775,ZM,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'gransy.nic.zm/185.28.194.194;gransy.nic.zm/185.38.108.108', 'query_name': 'version.server', 'string': 'GLUX-DNS 0.9'}"
1776,ZM,NOTICE,Syntax,RNAME_MAIL_DOMAIN_INVALID,{'domain': 'nic.zm.'}
1777,ZM,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'pch.nic.zm/2001:500:14:6073:ad::1'}
1778,ZM,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1779,ZW,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '2c0f:f758:0:a::81', 'nsname': 'ns1zim.telone.co.zw'}"
1780,ZW,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '2c0f:f758:0:a::82', 'nsname': 'ns2zim.telone.co.zw'}"
1781,ZW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns1zim.telone.co.zw/2c0f:f758:0:a::81'}
1782,ZW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns2zim.telone.co.zw/2c0f:f758:0:a::82'}
1783,ZW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'zw-ns.anycast.pch.net/2001:500:14:6128:ad::1'}
1784,ZW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns1zim.telone.co.zw/2c0f:f758:0:a::81'}
1785,ZW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns2zim.telone.co.zw/2c0f:f758:0:a::82'}
1786,ZW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'zw-ns.anycast.pch.net/2001:500:14:6128:ad::1'}
1787,ZW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.220.30.82'}
1788,ZW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.220.30.81'}
1789,ZW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.128'}
1790,ZW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2c0f:f758:0:a::81'}
1791,ZW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6128:ad::1'}
1792,ZW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2c0f:f758:0:a::82'}
1793,ZW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2c0f:f758:0:a::81'}
1794,ZW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.220.30.81'}
1795,ZW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2c0f:f758:0:a::82'}
1796,ZW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.220.30.82'}
1797,ZW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6128:ad::1'}
1798,ZW,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.128'}
1799,ZW,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '41.220.30.81', 'parent': '198.41.0.4'}"
1800,ZW,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'zw'}
1801,ZW,ERROR,Nameserver,CAN_NOT_BE_RESOLVED,{'nsname_list': 'ns2.liquidtelecom.net;ns1.liquidtelecom.net'}
1802,ZW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'zw-ns.anycast.pch.net/204.61.216.128', 'query_name': 'version.bind', 'string': 'host'}"
1803,ZW,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns1zim.telone.co.zw/41.220.30.81;ns2zim.telone.co.zw/41.220.30.82', 'query_name': 'version.bind', 'string': '9.11.36-RedHat-9.11.36-2.el8'}"
1804,ZW,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'ns1zim.telone.co.zw/2c0f:f758:0:a::81'}
1805,ZW,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 10800, 'required_refresh': 14400}"
1806,ZW,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
